Hardness,Sulfate,Conductivity,Organic_carbon,Chloramines,Solids,Trihalomethanes,pH_Class,Potability
197.87608974936683,329.23185293501894,548.0727613161172,15.836330205236152,7.587196417947506,26687.87448333394,41.26364788367695,4,0
220.67053960676589,341.98723407838395,333.0507859433459,10.661798937603976,6.181839616382845,23873.378210133666,90.29777033020964,4,0
135.80236170060937,280.6032866703198,441.3311374586935,14.86026268337497,8.18741579072919,21485.15319519108,88.28734556180851,3,0
120.32761534360888,289.7686965533282,418.4332899200773,13.643147085869316,6.202469332114029,24627.86756046893,63.73373237019648,4,0
163.2748282557015,320.4214321786778,426.9943931689402,10.214274603240654,7.726040434165082,20868.331218998803,62.430926156839874,5,0
166.83770854028538,297.2067391683036,349.5189103676489,13.478526445498858,7.391510138420656,24405.25053495276,54.47483954440166,3,0
223.26493973020737,,494.1584340869637,18.145374253777163,8.889558679820604,11519.046527356591,73.71552201680902,4,0
175.61283632174326,308.39851553828527,474.240482290634,21.84591625254205,7.483708837987377,11837.12335960845,52.37220110667482,5,0
169.04191749811758,329.03971017616493,590.7487871802913,17.695114357126045,8.330388898197661,36152.8208993245,103.15046264537835,5,0
188.80412573040883,,468.0802666084355,13.1707632092033,6.79643915408815,34798.25258680311,49.523769983067695,2,0
204.12364839335785,358.84711499708465,435.0008983082295,17.084245654876156,8.27079293672615,22989.79638994664,62.42163705791029,5,0
213.54193229259064,334.0411862066902,463.39884709083714,11.623019157977636,6.957204178586864,22539.71161451215,69.61584964492826,5,0
254.61751866421665,348.40819490164074,344.30336252225874,7.935467758332209,7.954015627092478,9624.300462110114,78.10854981556727,5,0
189.995845993418,347.9304004157372,245.85963197125264,14.63688225637759,6.4430978778694525,27776.901051693392,73.42463245501654,4,0
185.71898879367,308.1426388528513,463.64727737284176,17.20956505547082,3.998265840980654,13237.989604570806,48.78311165978784,5,0
222.6615513815935,332.2393594928603,353.74009999706425,14.171762565335484,7.289866041052649,12311.268365978076,,5,0
226.28478781681216,346.4032581373675,445.3741474328599,6.063461912529135,7.303126583151656,12710.249451611751,63.12804403102223,4,0
252.26549119785653,426.5435897565111,339.41132665631415,17.485844248946023,8.38676100823379,36477.73811241909,60.48388466227112,4,0
212.0289444657202,349.155998712752,353.9129274416658,18.208339671899864,8.569781529733312,20230.125576951767,82.38787399017336,2,0
218.4246370192336,,373.05010163921327,16.826619464762302,7.165509192468924,21871.83870004249,74.08607997264363,4,0
190.42389854156607,357.2267094963161,263.7719135045372,13.44522519676093,9.615147026994794,28062.64189204036,67.05555840299215,5,0
261.85079976925243,358.7247021216808,290.4238383652442,17.14990712568715,9.008495193731893,14100.968986979937,82.02511580240524,4,0
240.4321002291383,361.90292619839744,403.0418101498447,16.13112428701453,5.392651282023056,15331.302691753155,61.11114633827725,5,0
122.54103985982503,241.60753233585075,489.8516004048256,13.365906195266293,6.888688939098406,8855.114121331366,,4,0
196.58388603095685,,442.5457745482448,14.666917242315606,7.334647639669251,42550.841815771775,,4,0
136.87921387078754,307.3970883038859,342.1963466344736,18.403845830232967,7.091521514260433,27433.587294151766,81.19341217121226,4,0
146.9702452251051,,468.9450147502269,18.60138073373639,7.687037185889347,16367.45837197548,49.56196889416349,5,0
230.80948246855667,369.3100077981302,274.66059655361465,9.578584600170416,7.136498391730543,27418.781044480063,72.37690878332559,5,0
267.05964744893066,,505.70937170147926,16.237745770905633,10.449450309656791,26865.37374090525,57.03778017043311,4,0
231.2487868055436,369.264222748674,432.2852700271936,16.266296687636896,7.822528490547928,28918.419953077177,73.14946432483588,5,0
217.2197464316332,369.5312063532323,382.9515048389693,6.580401550826252,8.912266340684624,27653.235184410696,59.57603991058592,5,0
252.6704690341004,433.9522119479901,465.2166206201478,13.221033634237417,9.90614662722374,29368.67418405221,84.19860653327541,5,0
207.71682442123483,362.3001800484017,363.16853841901815,11.542661782175117,9.616330436939966,24913.83716589005,67.72070437929213,4,0
228.3008603612537,,504.0505391333054,15.035046907486446,6.094000530523799,16600.392746647067,110.73929934431216,5,0
202.28593794959164,326.66236831259846,481.77193425228,16.535185927180066,6.201982767323312,17087.076901837234,46.20574791071063,4,0
151.8896001137799,240.93672213751188,437.9090051656054,15.264742348024072,3.749625148300965,10909.194592323076,64.20396370266333,4,0
155.32147750080298,320.1154970205283,500.6373261700039,18.31249854193584,7.121477448104934,34971.80748262682,63.19330598951376,3,0
155.7404952352641,275.9082278598395,439.6480512193927,18.38071192638193,4.916302562031351,17973.178859011827,55.5074684684337,4,0
245.89513040867456,399.5831549217664,473.6624527645498,11.728338195960704,9.63563608296433,32170.06916009624,23.81701990494781,4,0
197.50191189847263,379.5277062923906,360.06047735582746,20.09841289135693,8.130472208247298,35957.79218259479,41.86595951021348,4,0
191.90872954929208,319.3067850802741,448.2425267423017,19.370090874546293,7.130436799595529,28149.41179162288,60.93948098211983,4,0
160.76731128492577,305.82855327870027,327.27023868075764,12.309015955365226,7.484103646670236,14775.14559575291,69.03845387066936,4,0
177.89896662548156,334.4385388035782,397.0214275538664,15.936261676600791,9.00600774687328,27834.21769634046,81.39075849624524,5,0
202.01364260009225,327.1188240167457,433.38166673218615,14.139065908911675,5.820655207859319,13041.829140394102,63.54899265609275,5,0
200.91375467195093,344.16113431571995,525.5987875011582,16.142284003388227,7.262416638654269,27141.36290294348,66.23143553591859,5,0
270.0227058523104,,672.5569992377071,20.18405147231266,5.91269062429658,15791.675351127244,54.96128525342952,5,0
167.38612732636108,,566.3392939723461,11.31880659612483,4.963124049313229,20944.620814413163,,5,0
187.0517096660741,352.7021822368813,373.4272354878943,12.606381646809666,6.137757462086741,46140.12684950231,58.7522013156628,4,0
204.274241099894,338.2138034436881,469.48696124616185,15.993410350862462,7.923315374812149,25145.02412478556,86.16729829337078,4,0
220.84863863404016,311.5981359666635,386.4133315184274,18.035237542145182,6.250578031106523,21802.74489792894,53.90817735397112,3,0
192.93702709690675,325.90656176552847,533.7958508176808,14.68753933733609,5.819022939611381,13442.603471136694,60.48503329496195,4,0
157.00128743205116,,490.9097122372677,17.32294642996243,8.071051028920468,20067.105328107053,71.96926138101614,5,0
264.2656542791372,359.26854259335056,353.196475487524,15.047086914887984,8.349709766709022,8471.67738143048,52.645458533937706,5,0
152.8624334841574,333.1483176590248,417.167072927369,16.67018391749724,6.925706079789448,23641.70256530387,89.99757421954396,5,0
104.75242498882724,,368.815428587841,15.14034848778016,6.913910913807519,20060.07872720117,98.65664588216384,3,0
199.6529995778644,358.56628208672083,420.5341718279189,10.539392269728635,9.900546897053909,16312.154973975048,100.24270600375714,4,0
155.05089305064115,297.0093193941144,313.7019343334326,11.704788996508114,6.531261269813094,24909.44400956197,85.68830345476736,3,0
197.2269809109493,290.2898942591159,254.3932756048076,9.84765527571784,4.506293474405815,17657.08417649328,73.74971646660221,4,0
180.7728707563664,322.06244697172207,587.3950117046609,12.401368065703082,8.977286380775292,13556.734397114704,62.02818652446988,3,0
238.2364096995999,,434.655458610077,8.663293700705424,5.851964962404888,19129.45836544024,67.30404028450397,4,0
216.7852908400248,340.10602778835107,356.4591368515823,9.614106024611772,7.302351651289456,19991.23914904896,61.12264362555359,4,0
281.2686670205161,343.635821280367,395.3417752928905,14.903080469555846,6.773698985660693,22452.09080786068,67.12516777793415,5,0
190.77945990455603,308.56488629958307,399.2713589317788,11.876796669068938,4.646211052742901,12224.310506438514,61.88663598802028,5,0
212.58136638921465,384.85538150301073,477.343368601036,13.801712181380369,8.679151555836665,34406.77644574729,,5,0
233.9478636629705,340.27317142046405,472.25899373256834,14.39986001596128,6.313181872058335,21667.86874132637,36.57803788764197,4,0
247.66157328612303,,438.8657751120628,16.624653615400177,8.769670289862692,19549.499341288283,64.94900818458937,5,0
241.87510504564688,367.97555785867627,380.1972000224397,10.859287278110344,8.54973827385147,22821.254376566587,75.8570678201616,5,0
153.2211063194914,328.2820289976498,481.19567347842127,14.27409227521025,8.21493885317026,17358.796365042126,62.71819917163483,4,0
141.4924095070385,277.9517037266149,415.0087368963965,16.435842913307283,7.62791913004187,9615.832709692548,50.69392671149397,4,0
202.2548327878382,339.9839345788829,416.5889057529136,14.079228347598589,9.189106138402456,11981.740191012996,62.76552953456744,5,0
274.7049504716489,384.56485247977776,415.6072777934955,16.761624703623568,8.105802881560642,14600.539521891906,68.9372269462471,4,0
170.09923566929564,,515.3867420113489,13.51607812989613,6.554996212799919,39906.19027101487,40.51417236263919,5,0
201.5687240953636,352.3065857102104,309.9832868165358,17.665083383155775,6.967094561617943,26473.71323896156,68.66492347632061,5,0
205.50945715452,355.2659228857551,482.3300548094984,12.33777643382166,6.810069234906923,20406.92767150048,70.58060722926848,5,0
127.14489180603142,267.6368856420806,487.9083271902029,11.943476580641343,5.828357794463706,10280.92949674048,90.61935439214014,5,0
206.1604148879135,347.06224073011657,399.4836212000171,16.065667944692393,6.440999765643898,35216.385970173644,79.95451096438448,5,0
233.85034500527053,,332.73758653626567,9.745282008835602,6.689877624940245,21136.286764159297,77.52994450694155,5,0
237.677383112304,372.6002964294522,344.76792440431177,14.44223828109807,7.074531320872402,26009.07525933065,72.69624048876342,5,0
234.06996516164725,,277.97006973151883,16.69821636919886,4.735332223870278,15513.740377963157,81.42717401723866,5,0
190.79904405060972,292.5158244968426,507.4454883280784,15.526658445697135,4.8452054756401095,7695.063934702985,85.00950589690454,4,0
139.68575880006665,298.37945836409085,434.7812670644661,17.2992944626111,8.96137237710277,28862.257169818786,63.04250092306029,3,0
201.186804455864,340.9836833605511,579.2203941324686,13.48637909893324,7.751285440069857,23783.09955637777,62.65023550372382,4,0
260.205359611888,368.82103684917774,251.02089870586465,12.804588146581295,8.764168678117553,19517.724799117623,48.65189042828215,5,0
174.1849763847294,297.6555748707137,484.12293887759057,11.48268699578233,5.529942235981782,24112.15347052457,65.30441362142098,4,0
200.2781822057384,348.8681540852299,341.38857671477444,9.300117278144342,8.830102319230392,30989.94841451828,79.55361207012686,4,0
278.0563209975309,424.7879958935085,358.781736184615,15.054312871374693,9.220128211470378,27192.28056064627,56.83960202839163,4,0
181.8734217289644,345.75163845059745,475.3413506694927,12.321232157466568,7.685775096243834,29136.814623869737,52.43761714005619,4,0
232.36857996920327,380.57647200065134,580.8977003943793,12.293803052569617,8.879822933865775,37625.75267985834,55.31001940953922,3,0
168.93707245387174,305.79495029776217,289.5424601158542,18.545902961239733,7.121263608584251,11067.181147840996,62.00157128395567,4,0
141.61528668804954,279.7824004075164,538.4954044402176,12.03404226901938,5.701659125426225,13652.293199392612,67.90725800888524,3,0
201.9552080399875,319.5764201936523,259.63680306558183,15.62561667366299,6.1057084885387765,9472.614920464734,,5,0
225.02814848907,363.0057551139804,435.5004570917772,11.385937266194787,5.809031561747345,45222.50666548316,80.67031136154645,4,0
284.09835153725896,,512.2773100578781,16.912141580117748,7.897856522244711,27088.476460253085,72.46576277365818,5,0
146.59023231546948,299.6446113791317,272.440558304258,13.79526446092433,6.501596204518965,16462.460086163886,87.82258510995051,3,0
112.29948548284678,312.2470431487001,327.24807863386945,19.409146560147008,7.658746878098305,25839.894103711547,85.78510283830676,4,0
176.86648289401776,338.22959726982435,371.2169730014168,9.039042454499452,7.567676884281859,18344.680360836188,76.2880763113865,4,0
261.56617263863296,,387.6295722843679,16.57598077121662,6.297542535705276,18371.057201088257,51.83094808424367,4,0
185.692181022348,316.9186484987878,419.25844805495296,16.024246090841586,5.317019274608898,16268.44860625852,64.67891377195397,4,0
129.82385854680206,271.67056164356967,499.8441671492051,13.076858902168738,4.405034532267237,16002.138319545113,82.83758290278021,5,0
248.8592672843447,351.5554822099039,427.4959312452204,20.393781666520056,7.683742220804051,23590.93212865605,38.60493689531737,2,0
216.44117153408857,,336.83145481608153,17.745996131265372,8.984236816261834,20571.84570844356,71.70430486446324,4,0
214.16623531463387,297.0841735120907,424.2928308059576,19.188441382876533,3.351597819645086,15326.855914122048,70.07051409613914,5,0
229.192139486151,,469.4130903674347,13.28155614650234,7.989640669861106,35370.73551522427,76.99271580441926,3,0
229.1228285838824,,306.872525988099,13.974800466925783,7.761431064306929,31344.460394369864,87.27337543049836,3,0
125.4748835138738,261.44479767930693,445.2414568851872,18.575920677608508,5.366011335667973,11215.945901592888,86.43365536398535,3,0
230.4493293243112,315.18612058925714,327.7866419581865,13.325987078606149,5.293918606634048,16324.115196182343,39.55424883045545,3,0
229.77134953009045,,448.8460363895051,8.81648689936901,4.933662227016633,16162.26230660764,,5,0
183.50037840417843,315.90112160498813,493.4654398847868,12.98710649404228,6.600853063787393,12975.9003341113,87.02941032035324,5,0
190.0176485856823,,395.2610633920007,13.2461395604044,7.910711202319294,12206.681209872297,58.92772621042984,4,0
161.89636216322413,,316.5358711402264,11.768309354922849,7.205414119605922,6040.369868025334,25.525266931847863,5,0
163.0388345752384,,399.4773578191071,15.36588356376228,4.249701619995494,13990.513403071998,83.92316814673859,5,0
154.26578033555626,258.3128793986873,407.7322172196032,16.420040960604638,7.205262042399628,7769.616118841751,63.0160175779737,4,0
269.80940702116914,390.1042228776426,425.62781398964114,13.749261313977344,6.958283209737815,34440.77343351387,56.6358113166401,4,0
224.26635768460812,336.97294962953515,517.5128415432599,18.8585188822683,7.428313128360553,14962.177833160747,65.36345158300718,5,0
225.4819087637101,385.5056353657395,324.50984090751643,12.69654480364062,8.951692284573435,34864.42789348474,97.11286018614004,4,0
207.7254551598048,352.5639869759799,465.61648082479246,14.838100233982516,6.5977643395030885,22244.218235890683,77.8227370729317,3,0
220.81370245025343,335.8458627247201,382.1978390094081,9.500295528973766,6.324879788817687,21410.31962366429,86.99013440229453,5,0
160.9683582363086,300.50068924411187,497.79039051282376,15.013030334164682,6.28604310963364,25299.51155745438,61.11551321606076,3,0
186.9182450854363,,363.50634426122485,10.740145902620725,5.890684293730958,11642.727540809405,49.57430829984224,4,0
207.83804788598505,,288.3651930524628,13.306692030386785,7.923973951449605,18194.95413992543,35.82455649309712,3,0
105.85926357195498,,358.88876761151056,12.207108489369546,5.609440345508508,37928.14217716675,71.11989017420973,5,0
189.1453776814234,259.37332176941635,400.9043496859455,12.993012235980984,3.615890517202109,4304.492483085919,63.90228825497096,4,0
213.44468499464287,,543.3917435559852,17.9165263662577,8.372997048507226,24846.141872428983,84.57886850787546,4,0
276.7335689074048,397.431962226721,514.42172196485,14.529779296031904,7.841541552765099,17162.398420975343,60.55969904146053,4,0
228.9215871862097,351.9607231772035,474.77251899981127,14.683970470839256,5.318731980337871,28487.7085978243,52.5788600217086,5,0
192.447171018824,313.7765457896923,462.40244905277575,13.932145376259996,7.472249065980871,18257.569271194705,53.18591655036131,5,0
141.1289215214313,295.23689211539164,374.770315796252,14.038263256862194,7.22297155669755,25648.569496257434,74.29924980115898,4,0
137.31816582716152,282.53989232753565,595.3292634501314,18.75613937188353,7.675826174302703,16723.97724364579,63.04277916472739,4,0
238.7133933823553,351.5974226871131,405.9001841052152,13.550366565856905,6.110019418331791,10704.6031822988,59.46266898344466,5,0
202.9907652715344,330.36151226896965,366.49172865989806,15.689404490512343,7.244753274494474,19523.12486468928,55.697399521310864,5,0
273.40844807965914,380.2014982103235,513.8775792590823,18.272418324919784,10.219804099110648,26307.29845475983,61.425186950138446,3,0
263.7645926846328,383.9625917765638,588.8527328527769,13.579996003945723,6.394463065325563,23220.120613390383,86.19163513353918,5,0
112.82025397576253,234.85269925804803,434.7477154375999,23.39951606024522,4.210284080582492,8580.245561280903,94.1603073012966,4,0
180.7013754732779,296.2388768643903,469.8356255488435,15.83176343631834,5.396716118190096,12105.721934269564,61.80209510271702,4,0
133.81311481316772,,415.2117345959389,11.50450612179486,5.911870511633376,18272.50597305346,92.97576168033008,5,0
208.76024762661592,,523.6001755961903,20.23252347966354,7.767863486950716,30759.681440190925,,4,0
178.9562057574612,298.57667599919296,429.5447730337787,17.729724041901363,4.948814508726159,25008.53224756482,56.34768853029351,3,0
183.24279619429385,323.1557768835911,470.0787053155338,16.08284747893407,6.500825401623311,23114.446075687887,65.99571677480579,4,0
203.030141349452,311.72628825094733,410.2432474590725,15.9145000730461,6.049600899198109,17167.301297022455,65.02122896904768,4,0
201.0973162217649,330.02353056666266,291.14844892992795,17.47063098396353,5.682035301583484,28102.75662504674,75.10180148396566,2,0
205.21404105658868,350.4879386993514,414.0307089516421,10.999416075761246,8.12108014749549,17650.405049112054,47.4026658716864,3,0
199.586080284079,,428.5532485327095,16.022503226193976,9.458128323622883,24160.35432097404,64.87270339736011,3,0
177.57814191742156,,439.6249979688188,9.34825215511188,7.380882984336822,12626.197921957626,83.16324170039894,4,0
208.0940040093124,339.0238981601926,522.7937299996901,17.115276027720824,6.500052537164006,28544.61628698039,65.3112772256807,4,0
252.274895005436,378.56030360783154,411.2950246366092,16.58457143941098,5.922450614186979,22833.192041516584,66.72840154231321,3,0
