ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,Potability_Class,pH_Class
7.371050302429531,0.6059828013041964,0.4155464507229997,0.31942616754380604,0.5873194368584175,0.5043740944804687,0.3949871241570383,0.5034745270453284,2.5602991476149146,0,Not potable,4
,0.6529135714897639,0.3609584168536767,0.7813634354770003,,0.6528469784257211,0.5414441870764161,0.36219447338085486,4.13342264357917,0,Not potable,5
6.660212026118103,0.4383578299570474,0.5027960065223681,0.4310582489665425,0.5168040404838903,0.5983776139814379,0.6009285514545903,0.6190417002133691,3.7497012410996176,0,Not potable,4
,0.611355638495378,0.27560850780447177,0.4113550256819666,0.5622918972258308,0.44551628963931816,0.45935104238021873,0.4796082801362454,5.459250956028731,0,Not potable,5
3.902475685915096,0.5421675155910248,0.3422728591102874,0.520102668203426,,0.45989516706741823,0.5520702358540198,0.725638687387396,4.528522696326911,0,Not potable,2
5.400301780729467,0.3384467530836571,0.2782251388925495,0.7596753412159291,0.5663093399846553,0.5095493605720893,0.3469877841727771,0.45588994536642435,4.824786389767524,0,Not potable,3
6.514415093251676,0.548929063082919,0.3431135408033173,0.651188799993199,0.552782416142575,0.40535647877217956,0.48659002171252785,0.6418023625588224,5.200885076539757,0,Not potable,4
3.4450618643852127,0.5821505890196079,0.543520972333468,0.6598941276535016,0.7243886615417425,0.45518595121874855,0.4446705828073101,0.23970564487029825,4.184396969028851,0,Not potable,2
,0.35668855317590853,0.21186647196488556,0.5913459663879558,0.4971214768437613,0.20548236564805628,0.40343006592115943,0.39589531893058577,4.004871127571583,0,Not potable,5
,0.7943248917927158,0.4275755107037674,0.575190878256683,0.756722450627723,0.3200026505406705,0.3122203355340163,0.424059169524431,3.9915642477993054,0,Not potable,5
,0.36533907928081566,0.2441862704292152,0.6806131277696461,0.5056713002495713,0.6685582970839319,0.5505232018389823,0.421364127096833,6.0381849531835865,0,Not potable,5
7.181448580829175,0.5883144978319663,0.2442325138502034,0.4416969586262208,0.594654004282743,0.2808866697188545,0.21925664111197807,0.5743858874251074,5.088859989138795,0,Not potable,4
9.82548990813439,0.5198722425279091,0.3178154750101536,0.5014121903259444,,0.47450952888545866,0.563181524904843,0.37597938688142046,2.857472426051184,0,Not potable,5
10.43329098280438,0.2552095438039441,0.36130853906261373,0.611311531172472,0.5076475940878047,0.40482555004748794,0.40960569212688835,0.5272953415438887,5.057310516515726,0,Not potable,5
7.414148196336244,0.6805149749988069,0.5292545203196599,0.508332839439914,0.7333887606662999,0.40307079955968245,0.3082304623892646,0.35494554081761065,3.160624468232638,0,Not potable,4
,0.6704889950507527,0.23751688614670072,0.4010109457325342,,0.35410479968104264,0.38187498640044804,0.6923685116616712,5.029166724080735,0,Not potable,5
5.115817063771218,0.5242108692847773,0.31687391098771095,0.446865987866092,0.5534642741249528,0.45512038198247845,0.33588069551545807,0.3934726949322231,3.9020887676437535,0,Not potable,3
3.641629777473381,0.4950333062324148,0.4011267888940604,0.40597370907877595,0.4461530820738886,0.481545987190201,0.26184163803499366,0.5910715123611203,3.464353035155024,0,Not potable,2
5.618064405909149,0.9314884440328942,0.2784776867941322,0.4500261060745142,,0.38119162859784456,0.3856322443491802,0.6559279620361429,2.8965469413044738,0,Not potable,3
,0.34829349894782347,0.32215625675077353,0.433562002591477,,0.4295586416248894,0.7766242141132929,0.42499792489947275,2.90756391519334,0,Not potable,5
9.267187530763549,0.5483742535840576,0.40000459059890553,0.45077200950240237,0.5655119449187728,0.3766544650084053,0.5468187491630324,0.2405065192406582,4.324004645618281,0,Not potable,5
,0.676214745771413,0.1868934741672889,0.33247655134416637,0.5114308208325332,0.293631678471682,0.6183483735557861,0.34024650973308374,3.510004044590529,0,Not potable,5
5.331940479018537,0.5348071958772819,0.26824723211171564,0.5981862671135275,0.5331216640653491,0.26866182147640455,0.305766812361364,0.47731428754382427,4.434820257956548,0,Not potable,3
7.145771545218821,0.6937376801345707,0.46726561286107393,0.5058339492140171,0.7299809153074173,0.2632624261139131,0.34073422978745826,0.5305775076430708,5.182590703980226,0,Not potable,4
9.920691058768153,0.5636198475161645,0.1584893325337715,0.5111740357558905,0.591853390218604,0.2652904852676912,0.8320920023476996,0.5767846048235953,4.69070723013249,0,Not potable,5
4.758439424671477,0.4930047085370547,0.34885557693824965,0.34280618274866376,,0.38901279252021465,0.6309666458820401,0.5368596975086074,4.542801461749175,0,Not potable,3
5.702925976824722,0.6145208198736822,0.5793411283380199,0.5348220030660508,,0.5650948615034854,0.5341298857930266,0.6230483321526754,4.137739016206605,0,Not potable,3
6.953864225511059,0.5883605363195907,0.16836109755217255,0.3217774752358498,0.53008622538656,0.3666998515283704,0.4247254373979297,0.70299759033249,3.195710328196264,0,Not potable,4
10.68296642580598,0.45682681525079005,0.2534681933171983,0.40851534836747216,0.5066393783155295,0.24887986849480265,0.30233217439347915,0.6306467885792422,3.999775381550061,0,Not potable,5
,0.29909671787964043,0.5597932664266104,0.4673134239030244,0.49863620701888367,0.5050991283794313,0.6283298821387459,0.5814089814288341,4.40558600033858,0,Not potable,5
8.757257397440991,0.5540944258159731,0.3483268284141718,0.3571899064221671,0.536552441175429,0.3903656279728354,0.44323077802380606,0.3828663487296183,3.6261354416122304,0,Not potable,5
,0.4387375432522356,0.4461178151684277,0.5240097688999148,0.4852432072158608,0.3537783152184039,0.5357113599108954,0.6083905330914197,3.048057223106976,0,Not potable,5
7.80963189801941,0.19233643011615534,0.19197713478422623,0.3804551547604971,0.33576857194408327,0.740980678755693,0.28395972183951124,0.5301404620818534,2.447444463910633,0,Not potable,4
6.652488090855707,0.3539390766474305,0.3209989901985167,0.36078797496606657,0.45181348616407613,0.6373797132828172,0.33494345808475623,0.5759229451131298,3.742090426349668,0,Not potable,4
9.14719705533692,0.5958901302092237,0.19045118649590548,0.5384575161907944,0.5986749261946378,0.6054381192130032,0.6159123413516341,0.3804650657491484,3.7945315911032105,0,Not potable,5
10.560744636218196,0.48772313147118374,0.3523892412555506,0.5197072404100299,0.6004885738651841,0.48101492290672104,0.5472350715311843,0.271892789978682,3.964686350022129,0,Not potable,5
7.484254837727466,0.7713686743662201,0.4974148112573156,0.7066249346777004,,0.39028340169094405,0.5262254356784322,0.5344958425562338,4.781188176562564,0,Not potable,4
8.520806572970303,0.6924506784945145,0.4672542770694167,0.620806924814842,0.7176912816932655,0.5243165171583912,0.14621979345866726,0.3111516230651243,3.9406045297946832,0,Not potable,5
4.999413810796919,0.5181690079848537,0.3940962044658528,0.5384081508306876,0.5564658705817396,0.39143701622617816,0.23128572808832604,0.8006472791150968,4.460683931737437,0,Not potable,3
,0.4003351332436348,0.27325079893087806,0.6249407866831085,0.485878823390705,0.31391004198738554,0.4070444808188041,0.5758384992740787,4.405385705659032,0,Not potable,5
,0.39037667696536116,0.3322532037680948,0.6133322152383814,,0.19007702016898026,0.5525768269690458,0.477714603544547,4.089907689677867,0,Not potable,5
3.9060783549561697,0.6745601432485375,0.5225055810805339,0.5199874455816123,0.6231260062392577,0.15382343885431954,0.28559868200262095,0.5111475056397303,3.902879711657464,0,Not potable,2
6.391353623832183,0.6006189141607131,0.3389559289290753,0.3932336510352005,0.5642990088034244,0.32849777845523037,0.4428392785725579,0.13935943412552768,3.92374916929651,0,Not potable,4
,0.660351746437548,0.581364771641444,0.6621403557742774,0.7270497172400852,0.20094782152706986,0.5642564053565858,,3.8556022119167,0,Not potable,5
8.692092012708041,0.5357853647695795,0.3995533415882959,0.6168219442956782,,0.37922235200640925,0.39006784646560716,0.3870026842461331,4.477960248233931,0,Not potable,5
8.085759800882219,0.29129490093790433,0.5308644998821136,0.4839324782868822,,0.41051366030666697,0.3417493967353912,0.6290426087335232,4.068688909481666,0,Not potable,5
6.203977702278348,0.5980391824452148,0.3529051671710329,0.588805626970291,,0.3158545949056533,0.4878548912298354,0.5122083038348015,5.215689206119035,0,Not potable,4
5.058108868565138,0.6933004237101528,0.5673143558296305,0.675638054355115,0.6971935820959514,0.8537794228400779,0.4273249591556908,0.6148188391030811,5.106655774420084,0,Not potable,3
,0.20324405009972926,0.4449333738675285,0.6313350318661077,,0.5324578577049512,0.3506181122876827,0.544628220180608,4.620793451653219,0,Not potable,5
,0.5940271245045089,0.2053901007680882,0.32486239013399687,0.5623417219279329,0.26553071590720295,0.5304654588837882,0.39882855734474815,3.4397400415499195,0,Not potable,5
7.261550522070718,0.48045568329108057,0.4046191272251776,0.4293609779129108,0.6257105059337161,0.5590523221806456,0.578073305681852,0.4077088352702462,3.636364182680497,0,Not potable,4
7.16046723080874,0.4920611045584522,0.10544735714496714,0.2701398374636387,0.4221197837996504,0.43114237656898885,0.29117335975528913,0.7244517667539121,3.8848910441472793,0,Not potable,4
5.704764776213017,0.24979807133974094,0.5402177458415122,0.5243446700255948,0.4774531909424571,0.5646409392619629,0.26060614894889433,0.3846200065996755,4.157533407489738,0,Not potable,3
6.21727313516034,0.30291943142516153,0.31424425474236456,0.527629194153062,0.4861260681095779,0.6560534051915574,0.4553106648350761,0.46372016279800493,5.325833445695803,0,Not potable,4
8.679934969964185,0.7065735214860026,0.3720982177756737,0.5609991905596792,,0.29982718544810144,0.6323528375201107,0.5611616106273803,3.873470298448302,0,Not potable,5
,0.6234091457618294,0.23870330224350356,0.4106713710864388,0.6119989790139388,0.42620624684760827,0.5199936538719645,0.39439568948909187,4.655916598688822,0,Not potable,5
6.897322141100197,0.5946061790732468,0.4158823375158941,0.5020751394719836,,0.35241310105548257,0.44960873721765027,0.7284104579108674,5.022783630004574,0,Not potable,4
3.514545528745279,0.4037116628752445,0.37284711726526004,0.5064328062200493,0.44746913446260217,0.22015115202221053,0.2878249774298209,0.641827396720583,3.762615331099367,0,Not potable,2
3.72250048593372,0.4215129453178974,0.6180190584861716,0.4957002171578348,0.561581845731657,0.5002619284380707,0.4738417187811601,0.40434180118999347,3.662837731991359,0,Not potable,2
6.455004797496717,0.4688274334288629,0.3964634899130494,0.42308650009337406,0.5277938223409148,0.5177808896497325,0.5381419287973442,0.46236247852898743,2.2934314064128625,0,Not potable,4
7.316804753880919,0.6169597302870276,0.5185421108517085,0.7446612526561391,0.70430792808698,0.42743001973072176,0.2602587843775739,0.5579271780606777,3.508372649783596,0,Not potable,4
1.844538366498842,0.6758714170912717,0.4657757058500625,0.5770984187838677,,0.4002797257031913,0.5138643408546065,0.4345333038096835,5.013463351103733,0,Not potable,1
5.519125656437607,0.43997135585931835,0.20048285075608602,0.5775908374109612,,0.4583064701631651,0.6091600806077234,,3.758995860323916,0,Not potable,3
7.408985466924612,0.5713976096908681,0.15179360317434276,0.4817160969711138,0.5182863097274205,0.5642340436137592,0.35755341025828513,0.6520171482814041,3.772420927989514,0,Not potable,4
5.976769618087598,0.7672356543387305,0.44243468850861617,0.5711623742812882,0.7233948455138741,0.5816735319828064,0.38531763414522435,0.6630737650692611,2.9946710955082176,0,Not potable,3
6.395359131671062,0.3134012924001396,0.38594283991048023,0.3738353707496828,0.3917512048877547,0.6853378775058527,0.292485616267443,0.7649446648589486,4.191217514711704,0,Not potable,4
6.209642259708484,0.5367791627939194,0.21008951276686233,0.5892248666034969,,0.41226588627756794,0.2033587093684026,0.5663496203705973,3.612519614946714,0,Not potable,4
6.762832521891738,0.6697444124453235,0.4406516611565024,0.5896665877000861,0.6290511849951801,0.4965036615312914,0.4468952062195831,0.5198216594181173,4.916579160751283,0,Not potable,4
9.91871706385417,0.5504303754675165,0.3472440761784878,0.5047233980607093,0.5686392176396802,0.4354640067187748,0.5274345955694281,0.47503913022466093,3.385508443856719,0,Not potable,5
10.15544017022192,0.9171846691084261,0.20246558735305423,0.4933954099857138,0.765978165933551,0.5350540062694289,0.27385570829447053,0.545032440549708,5.002467259922081,0,Not potable,5
8.721726710620581,0.5765045136775242,0.4644368662931516,0.46758844647082964,0.705633283960768,0.5691169943102745,0.4350096171359593,0.33784527216447224,2.5550269039968736,0,Not potable,5
,0.5460723664134588,0.2763651121768427,0.5719924805777749,0.5689286401067954,0.6883358187404394,0.3705356889786716,0.5546870542651633,4.383921813522324,0,Not potable,5
,0.5501642614367976,0.4827249646716135,0.5101910149006602,0.6485322398981164,0.41833020634760537,0.2692191059496106,0.4426042354226954,3.355164642176155,0,Not potable,5
6.099646705468387,0.6909447019255296,0.32994803101928644,0.6345072954422212,,0.1916925472057714,0.6540250674507194,0.7496228317043384,3.172789769152877,0,Not potable,4
9.026787719511631,0.7464310686236252,0.45387998757235776,0.4881702047892474,0.6946930350620453,0.7114271038597832,0.5343192357385091,0.47367762041919187,2.0190420182011657,0,Not potable,5
6.953371603389549,0.5648134394620706,0.18533673988742919,0.402640912305899,0.49792027212802037,0.6464175086468853,0.27539391860271334,0.4479888821766452,3.651865808422898,0,Not potable,4
6.140877556947864,0.5456962470777782,0.432910093819721,0.566355883988063,0.5687909768973194,0.6410480441945217,0.5224647588213085,0.3287764914059236,5.359460295012964,0,Not potable,4
7.077874006530455,0.6283771005570197,0.38669979329637794,0.4563475237873067,0.6050247009271655,0.26504272484485897,0.3242068558468958,0.7265805384482618,4.764508264921448,0,Not potable,4
5.488314309012512,0.32054017418209224,0.34748830216429877,0.6133397879240069,0.43065366604802824,0.45439075813419366,0.4850675357614932,0.710270363630385,5.066786271784542,0,Not potable,3
7.205559174588729,0.26440961414770425,0.3990875089784493,0.45796237433377907,0.45668949583537244,0.414349676466838,0.4384347542478666,0.5110718012866615,3.710053125679874,0,Not potable,4
9.177869865892433,0.4201892991298315,0.3373609024016276,0.577224300130339,0.5437635511635026,0.42932033402634323,0.3070603296260789,0.5005023945485216,3.1087699879134547,0,Not potable,5
4.270716194733736,0.43311270744267294,0.3954324323138717,0.5510379756102274,0.4778184594001692,0.29384025762035854,0.43212745001911346,0.4359562520841919,3.763905902952325,0,Not potable,3
7.348844511550613,0.6377876025789917,0.1838580324945283,0.6683020493010257,,0.5467689650809775,0.6109338794550637,0.5920520680891842,4.880875156180851,0,Not potable,4
8.526169869777789,0.4649421685132077,0.18908043273283393,0.5582550949500881,0.5096105110712092,0.5119387770828139,0.7527170977985458,0.4188979661750971,5.083014141516923,0,Not potable,5
,0.44110789394729477,0.5883119760268466,0.6245314206025565,0.5682451643010199,0.7156748943376965,0.5936825424186224,0.8308518655009521,3.995973787492761,0,Not potable,5
2.612035914817261,0.5127900908637495,0.5660717586930938,0.504457076640951,,0.5011665113140138,0.4203357551418889,0.3957892130832511,4.765205370159007,0,Not potable,2
8.490571562027739,0.568357617897356,0.37219255026443826,0.6198663746948061,0.6529179206999076,0.44332117518015596,0.570277611297937,0.500427033943229,3.875556805136775,0,Not potable,5
,0.6025199581148188,0.36480275446621546,0.5170414229813591,0.5824526662325643,0.49298019157775114,0.36103521678075245,0.5587922445273341,3.3985925873166565,0,Not potable,5
8.858401531200467,0.7515108115731202,0.15274881201902793,0.595069716406456,0.6232644790930545,0.2847199166422349,0.2197497225414642,0.6276918256686349,5.525726338121716,0,Not potable,5
6.09815652147278,0.5171127417314176,0.45079046746987805,0.4767982683263758,0.6219072265460214,0.1125730173328422,0.47650889871178514,0.5896921391427734,3.9773623643299727,0,Not potable,4
8.41997068212899,0.5015995705122746,0.21208080078772218,0.28542198363840726,0.508883651943953,0.49341461744217413,0.575079120899265,0.3897803999593374,3.962478314282775,0,Not potable,5
9.286155021432371,0.6355989705236043,0.19686526565111284,0.543081490493358,0.5773342859062752,0.30122178107577363,0.4586882208940799,,5.239981870081682,0,Not potable,5
7.875895135481787,0.6487413048503843,0.20341600655840056,0.5441194977026735,0.6175691318041374,0.4614607018170886,0.14802536063330052,0.506157972700607,4.238589203481521,0,Not potable,4
7.725332908074757,0.7429794524246497,0.5936466862573332,0.6289441102335647,0.8452207109228747,0.2761652956326586,0.5856645306109587,0.4847064355784518,3.7248367036447,0,Not potable,4
3.388090610523891,0.5970319939124827,0.32688241117195094,0.6432705698421378,0.6253887368173616,0.30152400152736764,0.6133463475823703,0.662409128443262,2.798600948267049,0,Not potable,2
6.745306715080959,0.6202306814098109,0.3538371659227454,0.5333470992147884,,0.33498885684331486,0.5604068760445327,0.5950583308127698,3.9023525898765015,0,Not potable,4
,0.518665389425758,0.4554819535556677,0.7250995715847196,0.648314896684288,0.1438959234057096,0.43085154010578286,0.5380211127759743,5.6290156360573285,0,Not potable,5
7.183825723393187,0.7777476305777913,0.2262497790828081,0.67761214823733,0.6525701871202343,0.19050169707679626,0.5727933764631092,0.6594661436809823,4.597165511526862,0,Not potable,4
10.111976704648654,0.7000569484393392,0.24645022872736264,0.3945715289254837,0.6615984468646061,0.38743485412722783,0.5337595512266103,0.4897952843396769,3.425763242173682,0,Not potable,5
7.397413298543417,0.27243822765921766,0.14011979122255688,0.5116781948413625,0.31987991612948397,0.5392376773080381,0.4278124979029232,,3.149157510432673,0,Not potable,4
7.812804388310308,0.5410091189840722,0.6933590041998433,0.5465868993870254,,0.4565147736259076,0.4776596644565366,,6.204846358828904,0,Not potable,4
6.877456932576713,0.32444617134623976,0.4451537103489466,0.5275555001378028,0.5067657949753618,0.28103541332396725,0.6208370049897688,0.6527186981487584,3.827650071735445,0,Not potable,4
,0.36104872548026457,0.26346253243085926,0.5741712082887941,,0.502678681875407,0.6284053920971797,0.39609911322356844,4.664350321001553,0,Not potable,5
,0.6651534410449221,0.4449106113427521,0.5310761950474004,0.6826394606559405,0.1629367806951459,0.28270439081112725,0.5811921661446804,4.197595209206819,0,Not potable,5
7.521051678672175,0.796641351395509,0.435824396500859,0.7904070692490638,,0.5669678958135427,0.53784466555194,0.45674887775983763,2.8807853472938367,0,Not potable,4
8.550875469289338,0.6667469016349535,0.46953269569320444,0.5847771812561977,0.6825094008146826,0.4385724015849191,0.5389385704075439,0.5874597550326611,3.772886607458768,0,Not potable,5
10.308477656813704,0.6158602586641369,0.44876003774572876,0.6700795570007532,0.6832678109428731,0.35230327443100434,0.16783147704315177,0.4773412723352365,3.285077052469842,0,Not potable,5
,0.7444484026888716,0.47692527372693005,0.7478784052621321,0.8662661010143404,0.4961589016384735,0.42226182506656784,0.6770992401005614,5.052736766116998,0,Not potable,5
7.371085073209565,0.5813909160267068,0.40378275108371803,0.7251922064140872,0.6627269107034415,0.3177091330948842,0.35795639012165215,0.5434173093028843,4.4125895367028125,0,Not potable,4
11.180694664461903,0.6560540761474897,0.2672870063014719,0.44947166579442643,,0.5640671231438539,0.49176424932898266,0.892418582728758,3.8098416540991424,0,Not potable,5
6.506487766502467,0.561691808066943,0.27527771543313273,0.4579242870703178,0.5614919400703292,0.5251089007182976,0.5492408401218416,0.36887076236561656,3.5487755887477364,0,Not potable,4
6.643935774662305,0.3788923875693886,0.17384507157467008,0.265958915718275,0.31797437122025474,0.44840653283122806,0.5005648409204626,0.5148866942177097,3.8129529259917896,0,Not potable,4
5.033773989751668,0.3913406174310571,0.5689213001793193,0.5299003873271962,0.5428944928447568,0.5580984949231818,0.6173371088864307,0.506687429942024,3.244948477319064,0,Not potable,3
6.91260756198984,0.3928604937222121,0.28982633577605504,0.35728395788895106,0.4173165918100441,0.4514475734768852,0.6199506485203804,0.4443337644077956,2.6122489531921698,0,Not potable,4
7.977635990880497,0.7198726492196892,0.5229204683058807,0.7267034115823349,0.7686352334254078,0.5109279865523482,0.3650704289640118,0.18723548137258691,3.552129499701653,0,Not potable,4
6.078335836509272,0.5443390156351023,0.5851098628471002,0.6088823646377531,0.7116644865097375,0.31227411888018713,0.685762946029001,0.3336629253964197,4.20158090550856,0,Not potable,4
6.242414484103846,0.5240512221946668,0.4569066003652118,0.5306017064262644,0.5405972157243427,0.46647658857188595,0.657857887913651,0.4884025975736223,4.5087050978944845,0,Not potable,4
6.063354789891076,0.4110939428236067,0.23731886593641524,0.558285999739353,0.5023101174385688,0.25493437886897813,0.3873186189795107,0.5541079478725751,3.4673369148168574,0,Not potable,4
8.129585513966727,0.47323450308852477,0.45173153084926526,0.677417436154464,0.5835814105779005,0.37690711212930633,0.5262935508276165,0.6543197294887738,3.3625371351987914,0,Not potable,5
9.56240594378952,0.5607041285205674,0.20886010581408954,0.4280747716523927,0.5627885763550491,0.4404896521007325,0.45743547543722907,0.5095730448645386,3.7627198370300334,0,Not potable,5
8.167792632308252,0.5567145752214461,0.44035577294658823,0.5409328092880052,0.6112000163005539,0.6017481833933187,0.5341871265665987,0.5313351684697522,4.289395484098247,0,Not potable,5
8.594416135206476,0.807389064072626,0.2540089379518084,0.43527910953397875,,0.8587315416722128,0.6890441177131287,0.43990268901550783,3.568991707976406,0,Not potable,5
,0.4351019519114123,0.33861347649968926,0.3609490449560256,,0.6729904232602391,0.349379563069917,,3.679795034755029,0,Not potable,5
6.825467900630395,0.5064336638933088,0.7522903098306122,0.4528968659167702,0.6354622449100089,0.33564834447459085,0.39871194049079195,0.4706576342722234,3.027449578045163,0,Not potable,4
7.861177700998561,0.5689038532126213,0.4075785347020391,0.5926665655430252,0.5943056606470986,0.5036263746166776,0.5284831552054583,0.6930708433529456,4.157656628375073,0,Not potable,4
4.965773559644967,0.6290231077943508,0.3527027372186217,0.4617282216130349,0.5186995506145254,0.35835691264117425,0.606714082074528,0.4313590348523561,3.4217668494012576,0,Not potable,3
6.207432967614718,0.5277811002746062,0.2154402894306052,0.4279470011437479,0.559344949279644,0.6160822504332812,0.478449783039697,0.4847157542061783,3.549298841293145,0,Not potable,4
,0.39743368480786945,0.32420583463417546,0.6042310003068858,,0.5410879797098056,0.5794232348644608,0.5778850041457719,4.417559791016322,0,Not potable,5
9.76925100608684,0.7865068782523149,0.13382426788105198,0.6260438173549135,0.6541150539764466,0.30027115402027565,0.4922255522945588,0.4211148491338588,4.636556195256859,0,Not potable,5
9.630665479903348,0.3824210839783433,0.38289598610236414,0.5145758183788216,0.5799163286517884,0.41213546406420415,0.5544131769156031,0.7241451073286492,4.920091157959163,0,Not potable,5
5.187471605436375,0.20791472000938452,0.3240904671552378,0.5136525177148742,,0.32758375515423294,0.4957987926352553,0.7943944271727202,3.2032578962619933,0,Not potable,3
7.633570087677555,0.5521415187160469,0.2625545238945196,0.7474400702194839,0.6521201693776812,0.4180234533973329,0.319516945200331,0.8072618163242292,2.927066766886376,0,Not potable,4
5.771199049813688,0.3903591437206779,0.4037106212762993,0.4836995123141364,0.4772576565879595,0.2312077127907563,0.36416816078575165,0.6891848538460139,4.688959065495114,0,Not potable,3
6.579969329401555,0.5433417760070995,0.2846364798106734,0.32518931306503435,0.4581700422513707,0.12749565672394775,0.29301361209646914,0.5923294808343383,4.575931871590866,0,Not potable,4
4.80115436807586,0.4836588321618559,0.2173141680491952,0.6751691883190051,0.5484251192085305,0.7098102034541007,0.39085701401161244,0.4972350483074255,4.418638131667752,0,Not potable,3
7.948815718151566,0.692092660286116,0.30881091358126345,0.4305256330649617,,0.4427171105779463,0.24763577397338815,0.5400369966778404,3.692250861269816,0,Not potable,4
6.906992171811655,0.6142843856188239,0.3229602124717961,0.5440588376743213,0.5996808300706119,0.3059765151862483,0.28406536492765433,0.48988855953622035,2.124759352216301,0,Not potable,4
,0.8481808214257799,0.36336413688977137,0.5026770243178623,0.6097077796250422,0.3739699324122577,0.486708063967657,0.5385858397392072,4.444350199227698,0,Not potable,5
,0.5199550944697562,0.1954375327880593,0.33614176538104884,0.5100831141383967,0.38084152936642895,0.37075849306777553,0.4960866770620328,3.4631725477162503,0,Not potable,5
8.46133087400179,0.5990357587061454,0.5596442390341894,0.651831824331637,0.726798609993196,0.5173647422941636,0.4445100452636157,,3.771944146409479,0,Not potable,5
7.726134807902507,0.6765370908948046,0.35048824939378925,0.46662871796934113,0.6001556286024048,0.5084737812991431,0.46742758681844,0.29076307286626835,3.72063690445242,0,Not potable,4
,0.726279954754302,0.31570742998843765,0.6589174395195844,,0.45007962037792276,0.5526687208965585,0.5209310913711394,3.777737413505429,0,Not potable,5
8.927078148301744,0.7052910677337277,0.3694253136675158,0.6417016261331873,0.6788487396814464,0.3474868678273067,0.33177345893143095,0.6094260016887736,4.60186095914794,0,Not potable,5
6.208015539719022,0.3837220750674355,0.27973898907996625,0.6154942350818206,0.5660928483163887,0.5241012031751613,0.46260889943334305,0.5028329831710895,4.334615732320451,0,Not potable,4
6.128425635295917,0.3411793215147284,0.1526097827413206,0.5695435718232382,0.42312141565546135,0.4083612180729152,0.5454345943795894,0.4052824610301145,4.633823861920798,0,Not potable,4
